lsoa21,Efficiency band E-G,Efficiency band A-B,Fossil fuel dependency,Property built 1930-,Property built 2003+,CO2_EMISSIONS_CURRENT
E01033527,22.1,18.78,60.77,37.85,8.01,4.49
E01033528,5.5,2.98,95.41,,9.4,3.07
E01033530,52.27,5.07,64.53,44.8,9.33,8.7
E01033532,8.07,17.08,83.54,9.32,47.52,3.66
E01033533,10.32,3.55,99.35,,40.65,3.71
E01033534,0,6.73,75.64,,90.38,2.16
E01033535,6.62,21.85,97.02,6.29,35.1,3.25
E01033536,12.59,28.38,72.08,36.38,6.86,3.23
E01033537,17.31,1.37,98.08,30.22,19.23,3.71
E01033539,6.99,26.7,61.65,7.35,29.93,2.57
E01033540,11.03,0,94.83,11.03,8.62,4.07
E01033541,9.43,4.85,82.48,7.55,23.72,3.5
E01033543,17.5,9.03,8.81,43.26,19.62,3.14
E01033545,3.05,33.94,10.75,12.56,40.84,1.94
E01033547,2.74,53.36,44.24,8.78,23.95,2.05
E01033548,3.28,49.78,40.83,8.49,17.14,1.75
E01033550,0,4.65,99.67,0,76.08,4.25
E01033551,10.09,8.26,84.4,3.36,13.46,4.89
E01033553,4.49,19.46,17.07,13.02,42.81,2.1
E01033556,12.5,3.28,90.78,84.84,2.97,4.47
E01033557,4.23,36.28,8.37,,61.5,1.87
E01033559,4.38,19.79,10,11.67,58.54,2.5
E01033561,4.36,28.48,30.65,14.07,2.01,1.87
E01033562,12.04,0,86.13,19.82,2.29,3.94
E01033564,2.72,27.64,5.43,0,79.07,1.89
E01033565,1.56,40.35,6.99,2.48,37.22,1.81
E01033567,0,38.36,0,,91.1,1.75
E01033569,9.31,31.86,46.73,23.37,13.89,2.28
E01033570,0,51.39,19.48,1.15,52.21,2.13
E01033571,17.3,2.2,97.8,23.58,4.09,4.09
E01033579,0.85,66.14,26.03,4.23,25.93,1.11
E01033580,0,12.39,98.85,3.44,8.49,1.9
E01033581,5.64,6.95,68.42,12.41,6.95,2.47
E01033582,1.82,38.91,14.91,1.82,46,2.19
E01033584,4.05,20.72,99.55,0,25.68,2.36
E01033586,3.28,40.7,43.26,6.44,44.23,1.67
E01033587,0.64,84.42,9.98,0,50.34,0.94
E01033589,7.13,37.9,71.29,9.57,50.66,1.74
E01033590,4.22,7.59,68.35,3.38,62.45,2.13
E01033591,6.76,34.86,61.89,31.76,11.35,2.33
E01033592,7.91,3.67,99.15,3.67,25.42,2.9
E01033593,0.48,84.8,10.88,0,28.56,1.09
E01033594,5.93,26.21,54.45,38.22,14.04,2.3
E01033597,3.34,20.76,44.15,30.79,48.45,2.1
E01033598,2.45,29.41,62.5,10.54,1.72,1.78
E01033599,2.32,44.64,64.64,19.42,55.94,1.54
E01033601,3.35,23.71,70.36,13.4,26.03,1.91
E01033602,4.79,13.74,84.35,20.77,11.82,2.07
E01033603,9.38,15.82,73.73,54.96,14.21,2.21
E01033604,5.96,3.63,85.49,72.8,3.89,1.95
E01033605,10.02,18.66,64.05,16.11,22.79,2.38
E01033609,16.63,7.58,80.21,17.26,6.53,4.09
E01033610,0,3.19,92.01,,39.94,2.63
E01033611,0,8.36,43.86,,15.67,2.55
E01033612,1.98,3.96,72.28,,23.43,2.8
E01033614,0,1.99,94.04,,22.52,3.3
E01033615,1.18,56.42,0.55,1.02,69.58,1.38
E01033616,2.74,34.29,38.4,,17.71,1.94
E01033617,0.46,63.71,15.47,4.9,25.8,1.21
E01033618,0.89,32.19,19.08,1.4,60.81,2
E01033620,3.82,25.38,2.57,6.92,48.27,1.86
E01033622,4.5,25.06,6.88,3.06,41.55,2.11
E01033623,5.58,24.1,9.17,18.62,37.15,2.45
E01033624,0,25.81,60.93,0,65.95,1.75
E01033625,0.93,40.15,0.39,1,48.73,1.87
E01033626,0,32.43,74.32,,79.73,1.88
E01033627,4.25,9.07,58.92,0,7.65,2.94
E01033629,12.14,11.33,88.67,2.43,5.99,3.21
E01033630,7.4,9.55,55.85,11.46,65.63,2.44
E01033638,11.73,1.79,77.04,11.73,0,3.01
E01033640,3.14,42.77,44.43,,33.1,1.85
E01033642,41.29,0,91.67,65.15,0,5.18
E01033643,36.09,0,96.77,83.06,1.21,5.55
E01033646,22.68,4.3,63.4,47.25,8.25,3.52
E01033648,29.09,0,93.55,87.11,0,5.46
E01033649,41.4,,98.6,58.25,1.75,5.03
E01033650,36,4.22,92.89,71.78,4.67,4.81
E01033651,1.33,47.14,3.4,4.47,59.4,1.47
E01033653,8.11,26.93,4.06,19.81,19.55,2.2
E01033654,2.87,45.05,7.22,10.55,59.48,1.66
E01033655,0,34.68,0,0,74.49,1.7
E01033656,4.79,13.01,,11.87,79.22,2.29
E01033658,4.58,46.14,3.9,9.75,68.36,1.91
E01033660,1.86,43.9,0,3.36,55.57,1.69
E01033661,9.73,39.63,12.71,8.6,42.16,1.91
E01033662,6.43,32.57,2.61,16.45,22.31,2.13
E01033664,4.36,53.6,0,2.07,48.96,1.71
E01033665,2.21,23.64,15.45,0,65.84,1.88
E01033667,6.99,27.59,13.73,13.11,27.34,2.1
E01033668,2.92,16.85,31.46,1.8,67.64,2.02
E01033669,3.93,16.38,70.31,8.52,29.26,2.41
E01033670,1.86,9.31,23.09,4.1,81.94,2.34
E01033671,14.95,14.12,72.59,47.84,16.45,3.44
E01033672,5.88,56.1,17.32,4.58,23.31,1.76
E01033673,3.16,39.29,0.73,0.61,46.23,1.85
E01033674,3.5,10.1,46.8,7.18,52.82,2.37
E01033675,2.8,10.98,99.53,1.64,35.05,2.39
E01033676,5.86,9.54,91.97,11.71,3.47,2.75
E01033677,3.14,15.18,0,5.93,72.43,2.42
E01033678,1.47,2.21,96.56,1.23,6.63,2.55
E01033679,0,3.35,89.22,,5.95,2.35
E01033680,15.24,10.98,76.42,50.2,14.84,3.29
E01033681,2.41,27.51,,1.78,66.21,2.06
E01033682,5.56,11.13,10.29,3.88,63.74,2.29
E01033684,1.27,31.61,,1.46,52.78,1.85
E01033685,3.43,6.54,82.55,0,54.21,2.8
E01033686,19.32,6.14,62.27,37.05,8.18,3.79
E01033687,19.45,6.03,72.88,0,3.56,2.71
E01033688,1.31,2.36,96.06,0,8.66,2.58
E01033689,11.32,20.44,18.55,20.75,50,2.51
E01033690,11.39,16.5,4.15,37.86,16.77,2.18
E01033691,15.64,10.04,31.62,44.69,14.94,3.22
E01033692,16.32,5.21,16.46,24.69,40.05,2.57
E01033693,25.28,3.21,35.91,37.11,9.93,4.58
E01033694,27.41,6.85,74.77,67.6,0,4.67
E01033695,8.51,3.61,95.36,1.29,21.39,3.93
E01033696,13.85,5.54,81.36,12.34,23.93,3.91
E01033697,45.5,,96.05,88.47,0,6.24
E01033699,5.38,37.85,49.13,38.02,6.94,1.94
E01033700,5.45,41.58,66.42,26.18,35.76,1.66
E01033702,3.56,42.19,47.4,3.01,28.77,1.85
E01033703,5.39,5.39,84.31,41.45,3.98,2.22
E01033704,4,41.7,51.39,19.03,28.24,1.64
E01033705,3.75,28.09,89.51,8.99,44.57,1.93
E01033706,4.05,32.85,53.98,24.6,20.12,1.84
E01033708,5.93,41.39,51.74,35.84,14.21,1.89
E01033709,2.24,56.73,37.98,7.53,23.72,1.29
E01033710,1.8,19.46,8.38,0,66.77,1.92
E01033711,0.52,41.61,56.42,4.65,49.08,0.98
E01033712,9.79,29.38,74.94,29.38,18.91,2.24
E01033713,5.47,24.37,72.44,47.15,3.64,2.14
E01033714,11.91,41.94,73.45,5.96,23.2,5.21
E01033715,11.05,1.29,83.03,35.22,11.83,3.7
E01033716,7.29,0,92.71,2.24,,3.34
E01033717,10.39,24.88,70.29,27.29,4.35,4.28
E01033718,6.9,0,96.98,4.53,3.02,3.22
E01033719,2.44,20.67,17.11,,75.67,2.03
E01033720,2.76,3.92,78.34,0,50.23,2.86
E01033721,0,0,100,,32.38,2.89
E01033722,11.26,2.14,87.94,5.63,3.22,3.39
E01033727,3.9,30.11,70.63,10.97,41.26,2.11
E01033728,0,47.3,28.52,,42.26,1.92
E01033729,10.41,2.19,94.79,3.29,2.74,3.15
E01033732,0,53.12,67.61,,77.56,1.43
E01033735,9.48,19.91,24.64,4.74,23.22,2.35
E01033736,1.24,80.79,24.79,12.88,25.41,1.01
E01033737,6.85,46.06,39.5,7,3.5,1.73
E01033738,6.41,46.63,51.76,40.87,9.29,2.14
E01033739,0,36.39,92.26,0,78.51,1.56
E01033740,0,8.96,89.25,,21.15,2.29
E01033741,1.38,17.43,50.92,,23.85,2.31
E01033742,0,38.22,85.92,,57.76,1.7
E01033743,2.97,5.64,85.76,,35.01,2.44
E01033744,3.63,6.65,80.66,,26.59,2.24
E01033745,4.93,,89.8,,4.93,2.7
E01033746,13.11,4.27,91.17,57.26,5.41,3.37
E01033747,1.9,42.22,58.41,20.79,13.97,2.14
E01033748,2.8,22.03,59.27,7.69,45.63,1.81
E01033750,0,36.27,29.61,,27.05,1.52
E01033751,5.55,26.74,10.67,13.94,24.61,2.39
E01033756,3.64,49.11,15.99,7.02,53.82,1.77
E01033757,5.83,41.17,24.59,17.12,2.19,1.97
E01033758,8.05,11.17,37.4,11.69,37.4,2.72
E01033760,13.99,8.04,14.47,22.67,7.07,2.38
E01033761,1.47,64.3,5.07,5.62,19.56,1.28
E01033762,6.44,21.26,25.64,16.49,20.36,1.79
E01033763,5.54,35.26,63.42,27.8,18.65,2.2
E01033765,1.51,10.58,44.08,3.53,37.53,2.32
E01033767,13.33,2.12,95.76,74.24,,2.96
E01033768,16.48,1.6,82.38,89.47,1.37,3.31
E01033769,48.96,3.33,66.67,31.25,4.17,6.81
E01033770,4.36,45.85,34.44,3.73,21.37,2.07
E01033771,26.92,15.71,93.27,11.86,13.78,4.41
E01033772,0,88.72,28.42,0,13.45,1.64
E01033773,2.47,57.75,56.63,,34.16,2.82
E01033774,15.71,9.96,91.19,6.9,3.07,3.82
E01033775,0,31.82,42.53,,9.09,2.74
E01033776,3.45,5.75,97.7,,27.2,3.3
E01033777,0,28.92,72.97,,71.27,2.14
E01033778,4.17,26.04,72.92,3.12,55.21,2.69
E01033779,3.17,43.12,20.9,0,4.76,2.43
E01033780,0,54.55,81.82,,65.97,2.56
E01033781,10.31,2.23,82.73,6.13,19.78,2.86
E01033782,8.65,14.74,82.69,4.81,9.94,3.21
E01033783,4.64,43.04,78.87,1.55,55.93,2.44
E01033784,10.88,10.34,72.15,,7.43,2.7
E01033785,3.78,80.47,8.03,2.52,3.62,1.6
E01033786,1.23,76.75,37.24,2.06,31.28,0.93
E01033788,13.82,31.58,64.47,6.58,0,3.18
E01033789,1.46,72.17,15.18,,21.84,1.23
E01033790,9.94,0,99.07,19.88,3.11,3.13
E01033791,15.54,25.14,56.21,9.89,9.04,2.32
E01033792,16.15,6.19,59.11,12.71,12.37,3.3
E01033793,2.37,85.81,14.84,1.94,1.08,1.63
E01033794,6.59,25.45,80.68,10,12.95,2.57
E01033795,6.07,3.93,100,,42.5,3.54
E01033796,6.98,57.24,69.11,11.34,28.1,2.36
E01033797,18.3,10.21,59.73,37.57,13.68,3.43
E01033798,27.18,4.36,53.11,63.28,11.2,3.61
E01033799,4.46,67.45,38.85,,3.41,2.06
E01033800,19.51,3.41,93.66,4.39,0,4.43
E01033801,5.94,24.92,63.7,19.31,5.28,2.22
E01033802,9.92,38.9,35.59,28.98,22.83,2.03
E01033803,10.78,8,30.56,26.44,31.22,2.15
E01033804,4.98,13.6,29.61,21.6,10.57,1.91
E01033805,6.47,17.74,29.47,24.51,5.41,1.83
E01033806,5.95,29.1,25.24,13.02,24.76,1.77
E01033807,14.62,7.21,74.46,52.83,23.98,3.16
E01033808,0,59.21,28.95,,8.22,1.95
E01033810,5.62,44.67,85.8,3.25,47.93,2.76
E01033811,2.49,74.38,21.32,0,1.81,2.02
E01033813,9.66,21.81,71.96,2.49,20.25,2.78
E01033814,13.26,6.63,85.08,8.29,1.66,3.78
E01033815,2.79,83.02,21.16,2.79,3.95,2.01
E01033816,0,76.84,21.38,2,6.24,2.04
E01033817,12.44,44.5,48.33,4.78,31.58,2.87
E01033818,5.45,85.74,41.35,0,20.35,1.94
E01033819,0,77.83,21.94,0,8.08,1.95
E01033820,14.2,17.28,78.4,17.9,13.58,3.95
E01033821,6.79,67.28,62.35,8.23,31.28,2.76
E01033822,1.59,59.55,40.76,0,15.29,2.48
E01033823,2.83,30.77,65.59,2.83,15.79,2.61
E01033824,3.22,80.69,33.56,2.3,18.16,2.21
E01033825,10.87,25.78,64.29,9.94,10.25,3.93
E01033826,3.44,95.38,63.98,2.01,52.37,1.68
E01033827,33.33,12.98,62.54,23.6,10.03,5.99
E01033828,3.2,42.66,25.8,2.19,16.19,2
E01033830,10.79,16.55,70.5,15.83,29.86,3.1
E01033831,5.91,25.45,63.18,2.73,0,3.21
E01033832,0,79.95,6.17,0,4.63,1.43
E01033833,0,34.03,54.45,,34.03,2.28
E01033834,6.78,31.31,67.76,11.45,19.63,2.43
E01033835,2.99,5.22,98.51,0,49.25,2.43
E01033836,6.06,74.52,27.41,7.3,15.43,1.64
E01033837,9.19,22.22,37.18,11.11,36.32,2.73
E01033838,7.42,18.35,50.72,27.42,14.23,2.31
E01033839,9.57,10.65,36.82,16.43,15.34,2.46
E01033841,0.88,87.72,24.74,0,14.91,1.71
E01033843,10.86,29.59,95.51,18.73,29.96,4.4
E01033844,0,99.18,10.86,0,5.26,1.63
E01033845,6.4,6.56,35.52,23.04,19.84,2.49
E01033846,22.51,3.55,69.67,80.09,13.51,3.5
E01033847,11.8,19.57,98.45,8.7,11.49,4.55
E01033849,0.91,96.76,23.79,0.51,20.75,1.55
E01033850,11.8,7.51,95.17,14.48,30.29,4.52
E01033851,32.65,3.7,70.23,14.58,9.24,6.2
E01033852,5.78,33.92,52.01,3.77,22.86,3.23
E01033853,1.84,44.88,64.3,0,38.85,2.75
E01033854,0,82.28,14.62,,12.39,1.36
E01033855,11.34,17.89,29.23,14.38,29.71,2.57
E01033856,8.89,22.13,29.62,12.2,24.04,2.2
E01033857,12.23,6.27,91.54,5.33,24.45,3.03
E01033858,0,81.91,35.66,0,41.62,1.38
E01033860,11.08,1.93,98.55,,11.08,3.27
E01033861,5.2,55.93,43.04,,2.91,2.68
E01033862,1.37,63.16,17.05,4.81,18.99,1.24
E01033863,4.21,4.66,92.68,6.21,0,2.16
E01033864,31.31,,45.59,18.24,0,3.15
E01033865,1.6,85.37,11.52,9.4,39.98,1.07
E01033866,0.53,93,3.29,0.74,3.39,0.99
E01033867,5.91,29.32,55.45,19.32,22.05,1.86
E01033868,1.12,60.8,12,5.28,32.8,1.37
E01033869,1.38,61.43,49.04,,15.15,1.3
E01033870,1.63,61.07,21.4,1.78,25.11,1.38
E01033871,2.88,36.74,92.33,4.79,50.48,1.96
E01033872,3.23,27.69,41.4,5.38,38.71,1.87
E01033873,1.88,55.72,14.11,2.04,7.21,1.01
E01033875,2.72,76.49,23.23,8.56,19.84,0.95
E01033876,0.99,73.52,18.31,13.94,9.72,0.86
E01033877,4.48,51.18,42.69,22.17,7.31,1.66
E01033878,8.55,7.69,86.75,49.57,0,2.62
E01033879,7.87,0,98.15,39.35,,3.13
E01033880,9.31,44.44,41.44,32.13,7.21,2.3
E01033881,5.71,46.29,49.52,7.62,50.48,1.81
E01033882,10.98,2.65,94.32,62.88,11.36,2.94
E01033883,4.17,74.55,25.05,5.37,6.76,1.26
E01033884,1.57,60,26.14,9.45,7.24,1.66
E01033885,3.17,12.97,85.3,33.43,15.56,2.22
E01033886,4,36.33,55.67,8.67,26.33,2.47
E01033887,6.86,7.52,94.44,3.59,50.33,2.77
E01033888,17.35,20.82,80.44,31.23,3.15,3.23
E01033889,9.38,39.84,70.83,4.69,16.41,2.54
E01033890,6.44,46.63,46.01,4.6,0,2.64
E01033891,9.42,2.47,33.63,2.02,,3.6
E01033892,17.39,13.86,60.33,20.92,26.9,3.44
E01033893,11.48,10.16,83.28,29.51,42.95,2.88
E01033894,5.16,59.07,69.4,0,30.6,2.23
E01033895,7.61,59.35,41.52,0,0,2.39
E01033896,17.82,9.08,53.45,27.73,8.07,3.01
E01033897,18.2,25.06,53.19,36.41,15.13,3.33
E01033898,15.79,0,68.68,7.89,36.58,3.98
E01033899,6.41,33.53,64.72,3.79,20.12,2.3
E01033900,56.02,,98.8,91.27,,7.45
E01033901,58.01,,96.79,99.04,,8.54
E01033902,5.26,41.37,7.59,9.06,21.79,1.85
E01033903,5.26,50.53,3.58,7.58,31.79,1.72
E01033904,8.09,36.11,32.63,27.9,6.48,2.11
E01033905,22.57,9.7,34.65,48.51,15.05,3.15
E01033907,15.43,24.22,16.44,25.09,12.8,1.93
E01033908,9.81,10.66,7.68,10.02,60.77,1.94
E01033909,12.45,44.32,20.31,25.11,10.7,2.04
E01033910,1.72,44.3,32.49,3.98,3.85,1.81
E01033911,9.56,60.61,47.8,6.12,35.76,2.76
E01033913,0,30.45,90.15,,54.93,1.73
E01033914,4.07,24.16,65.31,8.13,13.88,2.24
E01033915,0,50.46,2.66,,43.43,1.39
E01033916,4.81,51.15,8.52,1.2,51.26,1.63
E01033917,0,35.58,0,,46.8,1.68
E01033920,1.04,87.69,9.84,0.78,7.64,0.92
E01033922,0,80.8,39.27,4.67,31.83,0.93
E01033923,1.17,69.28,31.51,3.52,9.78,1.19
E01033924,6.96,20.33,90.81,10.58,18.66,2.42
E01033925,6.81,57.85,33.51,11.52,12.04,1.97
E01033926,6.95,41.81,53.24,14.13,4.36,2.04
E01033927,11.76,8.64,60.48,12.68,11.03,2.69
E01033928,6.92,2.63,38.19,5.25,7.4,2.67
E01033930,16.06,4.15,99.48,15.54,8.29,3.91
E01033931,5.03,5.03,76.85,7.05,42.95,2.29
E01033932,4.69,8.44,88.44,1.88,11.88,2.77
E01033933,4.96,0,73.97,29.75,4.13,3.12
E01033934,10.82,0,82.46,28.36,0,3.56
E01033935,13.5,6.75,77.17,30.23,16.4,3.26
E01033936,2.33,64.06,34.25,8.67,19.87,1.43
E01033937,4.67,45.91,39.69,7,12.45,1.78
E01033938,0,83.16,17.17,4.21,71.89,0.84
E01033939,0,92.71,1.86,,25.93,0.71
E01033943,6.09,46.37,63.23,24.82,19.67,2.27
E01033944,0,89.65,23.67,0,83.3,0.93
E01033945,0,29.88,9.4,,70.6,1.83
E01033946,1.54,78.4,14.66,9.1,13.27,1.02
E01033947,14.49,18.76,27.08,12.36,22.81,2.21
E01033948,0.98,21.37,29.22,4.51,9.61,1.34
E01033949,5,15.77,90.38,8.08,6.92,2.67
E01033950,8.4,5.77,65.62,5.51,28.08,2.7
E01033951,53,8.29,58.06,32.26,10.14,7.3
E01033952,37.4,3.05,76.72,21.37,4.96,5.71
E01033954,4.73,17.67,78.55,0,3.15,3.61
E01033955,7.04,79.77,76.01,5.9,50.75,2.21
E01033956,7.68,51.75,52.19,6.58,1.32,2.58
E01033957,0,98.12,40.51,0,34.87,1.45
E01033958,4.17,22.69,50.93,2.31,43.06,2.45
E01033960,0,82.58,39.72,0,32.17,1.59
E01033965,7.44,62.78,42.93,9.93,4.96,2.87
E01033966,3.48,85.96,57.39,4.97,42.24,2.05
E01033967,3.83,41.59,55.46,0,,2.52
E01033968,9.27,0,98.31,4.21,0,4.62
E01033969,0,17.65,84.31,0,48.24,2.52
E01033970,33.93,4.64,77.86,26.43,10.36,6.8
E01033971,14.69,18.08,65.54,7.91,5.93,5.39
E01033972,12.06,46.98,34.42,12.56,21.11,2.34
E01033973,9.64,9.38,49.74,17.71,25.78,2.7
E01033974,8.02,53.24,81.23,15.02,48.29,2.44
E01033975,8.61,10.5,73.11,7.98,20.38,2.46
E01033976,2.61,51.3,25.57,4.17,2.78,2.08
E01033977,8.67,16.72,86.69,10.53,14.86,2.87
E01033978,5.13,5.13,57.88,0,68.13,2.93
E01033979,4.95,51.7,45.2,19.2,11.46,2.41
E01033980,6.99,61.55,87.39,28.27,48.33,2.22
E01033981,11.5,0,95.67,39,0,2.97
E01033982,11.45,24.96,69.91,35.38,10.43,3.06
E01033983,4.61,22.18,40.27,16.38,40.27,2.1
E01033984,1.17,27.28,44.35,1.36,8.4,1.73
E01033985,0,21.11,64.04,1.39,42.23,2.07
E01033986,0,25.23,11.03,,50.65,1.47
E01033987,0,67.94,9.52,3.02,19.52,1.74
E01033988,0,51.82,0,0,60.16,1.35
E01033989,14.77,34.07,11.58,4.85,22.82,2.29
E01033991,1.73,41.47,12.9,1.27,3.46,1.77
E01033992,0,86.64,0.29,0.41,50.61,1.09
E01033993,1.75,45.1,20.75,1.28,10.49,1.69
E01033995,0,71.25,0,,72.86,1.31
E01033996,1.25,73.47,1.75,,25.53,1.19
E01033997,4.41,38.45,10.76,,52.56,1.57
E01033998,0.95,62.36,3.33,,3.52,1.54
E01033999,0,20.34,1.54,,81.03,1.96
E01034000,0.46,22.36,5.52,2.3,44.99,1.45
E01034001,10.83,19.18,60.04,24.51,7.99,2.83
E01034002,5.15,0,97.42,0,,3.22
E01034003,2.15,75.13,23.08,2.33,20.57,2.06
E01034004,0,55.81,38.72,,24.83,2.46
E01034005,10.24,2.73,98.98,,4.44,4.38
E01034006,2.46,49.56,51.67,1.41,47.1,2.1
E01034007,20.3,21.19,80,3.58,3.58,4.23
E01034008,10.03,47.57,47.25,35.6,12.3,2.64
E01034009,15.59,26.76,54.41,51.76,17.35,2.99
E01034010,21.18,1.74,96.88,8.33,4.17,4.02
E01034011,0.82,53.54,26.16,1.36,47,1.67
E01034012,0.67,52.44,4.94,1.47,25.45,1.25
E01034013,8.41,7.12,56.63,16.83,33.01,2.59
E01034014,7.49,3.64,47.32,23.34,19.49,2.86
E01034015,0,38.74,81.98,,80.48,1.94
E01034016,24.04,8.44,89.91,81.28,7.34,3.95
E01034017,1.77,78.54,20.8,,,2.25
E01034018,11.59,31.13,69.87,,,2.97
E01034019,13.38,23.24,38.94,32.16,32.59,2.42
E01034020,12.57,9.25,19.92,18.34,3,1.95
E01034021,19.66,0,46.36,59.95,24.03,3.1
E01034022,11.01,18.18,22.79,18.44,19.72,2.24
E01034023,5.6,23.25,22.97,15.13,16.53,1.76
E01034024,17.96,32.28,32.77,11.41,23.3,2.73
E01034025,9.17,36.88,61.67,7.29,22.08,2.9
E01034026,0,80.92,10.9,0,42.08,1.09
E01034027,2.46,60.32,20.48,10.56,57.86,1.36
E01034028,11.89,12.43,71.62,61.89,16.22,2.75
E01034029,7.61,38.93,46.54,13.84,29.07,2.14
E01034030,8.56,19.46,64.2,49.16,17.12,2.33
E01034031,0,89.07,8.65,0,14.26,0.89
E01034032,6.61,6.18,61.41,22.6,10.87,2.79
E01034033,0.66,69.88,17.42,0,47.32,1.29
E01034034,2.75,58.81,19.45,7.78,38.67,1.64
E01034035,17.42,0,94.19,67.42,0,3.72
E01034036,4.24,60.51,20.12,9.98,3.78,1.53
E01034037,3.74,66.55,41.99,4.8,7.12,1.55
E01034038,5.92,37.98,42.51,7.67,50.17,1.83
E01034039,12.42,3.02,78.86,18.46,7.72,2.8
E01034040,9.94,29.19,61.49,19.57,19.57,2.34
E01034041,24.56,0,92.98,32.46,6.14,3.93
E01034042,0.48,69.62,7.43,0.8,57.87,0.88
E01034043,0,18.28,29.8,2.03,10.61,1.87
E01034044,0,64.64,14.46,,23.39,1.39
E01034045,0.88,56.28,57.88,0.88,57.35,1.33
E01034046,2.41,11.34,90.03,3.09,14.78,2.31
E01034047,12.5,10.69,54.11,37.5,25,2.75
E01034048,12.07,29.5,32.18,27.59,36.21,2.75
E01034049,9.85,84.09,21.97,2.46,2.46,2.53
E01034050,24.42,49.35,46.23,22.34,6.49,4.69
E01034051,17.61,5.42,95.26,10.16,11.29,5.64
E01034052,14.29,14.59,67.48,29.79,40.73,2.71
E01034053,8.48,41.6,66.88,25.94,27.24,2.62
E01034054,0,50.3,41.77,,38.41,1.65
E01034055,8.85,38.79,43.5,21.66,18.46,2.53
E01034056,11.92,35.32,65.78,28.04,5.3,2.71
E01034057,14.02,22.16,75.95,41.1,19.7,3.13
E01034058,7.18,2.3,98.56,0,1.44,3.29
E01034059,1.06,74.01,38.91,0,23.1,2.29
E01034060,6.82,46.88,35.12,,1.6,2.04
E01034061,3.39,47.12,53.56,,18.64,2.19
E01034062,4.79,6.29,68.56,8.68,8.38,2.85
E01034063,0,13.55,32.79,,56.1,2.5
E01034064,6.7,20.57,53.35,32.3,32.3,2.47
E01034065,8.98,11.38,44.31,22.46,47.01,2.54
E01034066,8.25,37.46,59.05,19.05,13.97,2.45
E01034067,13.42,8.64,62.13,19.12,18.38,2.99
E01034068,21.93,4.75,82.67,38.34,9.97,4.7
E01034069,17.37,0,93.54,43.84,,4
E01034070,4.62,3.78,76.05,3.78,46.22,3.65
E01034071,3.51,46.9,18.18,4.13,1.24,2.73
E01034072,5.99,78.11,42.4,5.99,13.13,2.54
E01034073,16.67,4.92,90.53,9.47,3.41,4.75
E01034074,13.97,71.72,28.79,11.78,10.27,3.45
E01034075,36.22,14.26,75.34,39.5,6.55,6.14
E01034076,42.33,4.47,81.75,33.98,5.83,6.94
E01034077,12.16,1.37,93.33,21.57,1.37,4.05
E01034078,11.11,14.32,53.21,14.1,39.53,2.9
E01034079,12.04,36.36,66.34,6.88,18.18,3.54
E01034080,25.78,4.38,84.69,28.44,4.84,5.35
E01034081,13.85,40.22,50.55,3.3,3.3,3.47
E01034082,0.87,91.59,44.87,0,35.81,1.79
E01034083,0,98.8,29.24,,17.39,1.72
E01034084,8.97,47.44,56.15,0,6.41,3.02
E01034085,45.89,13.01,58.22,17.12,8.9,6.34
E01034086,24.83,18.71,72.79,19.39,15.31,5.87
E01034087,47.65,13.53,54.71,12.35,15.88,6.21
E01034088,6.72,77.66,37.81,2.81,20.94,2.29
E01034089,5.88,58.87,26.38,19.66,8.03,1.91
E01034090,6.31,38.93,61.48,8.05,53.96,2.03
E01034091,7.97,27.68,35.07,8.41,46.38,2.04
E01034092,1.64,84.85,5.3,0,6.94,0.91
E01034093,6.86,75.65,56.54,3.1,30.72,2.65
E01034094,21.26,39.76,60.43,4.33,21.85,3.35
E01034095,1.89,38.28,30.06,,21.55,1.45
E01034096,9.14,0,68.84,22.76,4.85,2.72
E01034097,5.12,72.33,46.51,6.28,17.67,2.35
E01034098,5.34,65.37,35.76,3.88,9.06,2.37
E01034099,0,25.98,24.15,0,21,2
E01034100,26.59,1.94,78.12,14.96,5.54,4.29
E01034101,6.46,15.15,97.78,3.03,27.88,3.73
E01034102,0,73.9,53.62,,37.16,2.16
E01034103,7.8,48.33,36.53,10.47,8.46,2.45
E01034104,8.06,64.11,58.87,4.23,17.74,2.5
E01034105,0,96.44,19.1,1.45,8.43,1.7
E01034106,13.35,10.19,88.11,9.22,13.35,4.16
E01034107,9.86,8.65,73.56,22.36,16.11,2.9
E01034108,17.68,10.37,74.39,25.81,22.56,3.88
E01034109,20.08,3.35,96.65,8.37,8.37,3.82
E01034110,15.2,10.03,74.47,36.47,21.28,3.31
E01034111,6.69,4.58,93.66,40.85,8.45,3
E01034112,8.69,26.06,93.01,35.81,33.69,2.7
E01034113,11.68,18.23,78.92,44.16,13.11,2.96
E01034114,13.79,45.4,61.58,37.5,3.49,3.11
E01034115,2.75,25.38,75.54,3.36,27.22,2.09
E01034116,0,3.54,77.27,,41.41,2.15
E01034117,0.89,44.39,17.83,4.81,27.63,1.79
E01034118,17.15,4.38,81.75,0,0,2.72
E01034119,10.18,5.89,69.46,47.32,15.71,3.36
E01034120,17.3,4.07,96.18,9.67,6.36,2.96
E01034121,12.64,4.33,100,7.94,55.23,2.48
E01034122,8.86,14.56,77.64,59.92,8.44,3.04
E01034123,13.35,35.06,59.76,43.23,17.53,2.81
E01034124,7.12,2.97,96.44,68.55,2.97,3.34
E01034125,17.99,0,93.57,84.06,3.08,3.38
E01034126,8.83,32.46,69.45,53.46,12.89,2.56
